0.2319,
0.0703,
-0.01173,
0.09919,
0.02508,
-0.09475,
-0.09843,
-0.1425,
0.03639,
-0.1435,
0.1881,
-0.08295,
-0.03188,
-0.2216,
-0.06021,
-0.03944,
-0.1103,
-0.2139,
0.08186,
-0.06082,
0.1806,
0.1428,
-0.02309,
0.2187,
0.1574,
0.00249,
0.1022,
0.02502,
-0.1611,
-0.2315,
-0.07182,
-0.3664,
-0.3054,
-0.1795,
0.2192,
0.2415,
-0.00558,
0.1091,
0.7587,
0.5123,
0.1608,
-0.2337,
0.8214,
0.6427,
-0.1392,
-0.01321,
0.1844,
0.4062,
-0.7325,
1.4176,
0.9188,
0.8566,
-0.1269,
1.2547,
1.2674,
-3.815,
-1.4804,
-2.2725,
-0.8364,
-4.5031,
0.03885,
-0.1386,
0.2517,
0.06832,
-0.04033,
0.1674,
0.3417,
-0.06516,
0.5051,
-0.3895,
-0.2882,
0.1021,
0.3102,
-0.131,
-0.00576,
-0.2066,
-0.2029,
-0.1179,
0.3674,
0.2553,
0.1496,
0.2005,
0.2291,
0.2556,
0.3094,
-0.3402,
0.117,
-0.08275,
0.2407,
0.579,
-0.2657,
0.4865,
0.2492,
0.3319,
-0.07491,
0.2672,
-0.02923,
-0.2728,
0.1409,
-0.3658,
-0.02159,
0.1777,
-0.2237,
-0.09364,
-0.2239,
0.0405,
0.6709,
0.1941,
-0.2178,
-0.1435,
-0.5264,
-0.2477,
-0.1858,
0.1404,
0.194,
0.1033,
0.4285,
0.2906,
0.08357,
0.1596,
0.3297,
0.2057,
0.3756,
-0.0363,
0.02404,
0.03468,
-0.05803,
0.03385,
-0.5401,
-0.1123,
0.2031,
0.06026,
-0.1175,
-0.0095,
-0.5181,
-0.4865,
-0.5908,
-0.08836,
0.09172,
1.0066,
0.2446,
-0.3127,
0.5176,
-0.04641,
0.1647,
0.5584,
0.003608,
-0.05235,
0.3269,
0.352,
-0.07413,
0.2962,
-0.0453,
-0.2441,
-0.08424,
0.123,
-0.6041,
0.1078,
0.2028,
-0.2222,
0.3256,
0.2858,
0.4104,
-0.2594,
0.3047,
0.3994,
0.005196,
0.4975,
0.3935,
0.1147,
-0.1289,
-0.3845,
-0.4859,
-0.4123,
-0.06448,
-0.4074,
-0.9648,
-0.1046,
-0.04303,
-0.2319,
-0.3395,
0.01526,
0.2656,
0.1287,
0.1485,
0.7703,
1.0848,
0.4944,
0.3889,
0.3387,
0.8492,
0.2833,
-0.4979,
-0.02928,
-0.3942,
0.2342,
0.8279,
0.4044,
0.058,
0.2578,
0.7356,
-0.01675,
0.03609,
-1.9E-4,
0.2067,
-0.00767,
0.02149,
0.1886,
0.3496,
0.03167,
-0.09548,
-0.1425,
0.06802,
-0.1141,
0.3114,
0.2353,
0.4018,
0.1763,
-0.05326,
-0.1659,
-0.6815,
0.1951,
0.1706,
0.1976,
0.2826,
0.2198,
0.7115,
0.2498,
0.3304,
-0.397,
-0.6827,
0.1438,
-0.4672,
0.3471,
-0.2028,
0.5123,
0.1617,
0.4129,
0.1416,
0.8513,
0.5309,
0.7069,
0.1596,
0.1889,
0.5045,
0.3661,
0.2394,
0.432,
0.3429,
0.8696,
0.4563,
0.1723,
0.9088,
-0.2328,
-0.05813,
0.1079,
-0.07756,
-0.8604,
0.3101,
-0.1323,
-0.05064,
0.1492,
-1.018,
0.2756,
0.04003,
-0.1363,
-0.1043,
-0.7175,
0.009806,
-0.04187,
-0.05435,
0.2582,
0.1368,
-1.2834,
0.07194,
0.499,
0.1232,
0.3008,
0.02917,
-0.2577,
0.1092,
-0.3124,
0.2284,
0.2684,
-0.4738,
-0.06541,
-0.3446,
-0.6036,
-0.4805,
-0.04929,
-0.4129,
0.4144,
-0.2988,
-0.2303,
0.2167,
0.2977,
0.133,
-0.3876,
0.2305,
-0.0841,
0.2211,
-0.1688,
-0.2239,
-0.4418,
-0.4982,
-0.05867,
0.002925,
0.6064,
0.176,
0.3599,
0.2913,
0.01082,
-0.104,
0.6231,
-0.4908,
-0.5692,
0.01169,
-0.5209,
-0.2503,
-0.1178,
0.1175,
0.5713,
0.1228,
-0.444,
0.05932,
0.305,
-0.1318,
-0.1266,
-0.1816,
0.0973,
-0.3234,
-0.8758,
0.05298,
0.08502,
-0.2696,
-0.1514,
0.3621,
0.1538,
-0.4331,
-0.04976,
0.02701,
-0.1678,
0.1332,
0.5892,
-0.3161,
0.1831,
-0.3497,
-0.2671,
-0.09907,
-0.5424,
-0.108,
-0.2655,
-0.6873,
-0.7173,
-0.2619,
-0.04779,
-0.1954,
0.4652,
1.0651,
0.5507,
-0.1927,
-0.9606,
-2.1582,
-0.6934,
-0.5464,
-0.2691,
-2.13,
0.883,
-0.4988,
0.6809,
0.5964,
-0.6065,
1.3502,
0.7893,
-0.4263,
0.01517,
0.5576,
-0.9328,
-0.2872,
-1.3666,
-0.8383,
0.6538,
-1.8891,
-0.02426,
-0.6228,
-0.7613,
-0.0863,
0.6671,
0.6461,
1.3903,
0.1066,
0.8525,
0.7861,
0.8637,
0.9845,
1.3959,
0.8237,
0.7977,
1.7886,
0.535,
1.1428,
0.1179,
0.5828,
0.4075,
0.2382,
0.2221,
-0.8812,
-1.3773,
-1.3802,
0.01923,
0.2698,
1.2536,
-4.1816,
1.3537,
1.2954,
-0.8169,
-0.5751,
-0.895,
0.159,
0.06675,
1.0141,
0.7625,
0.5044,
-0.4221,
0.7284,
-0.548,
0.5615,
-0.03182,
0.3322,
1.257,
0.4377,
-1.3174,
0.311,
-0.6549,
0.5325,
-0.03655,
0.348,
0.2282,
0.6824,
-0.2142,
0.9967,
-0.3363,
0.3233,
0.02236,
0.9106,
0.1462,
0.2019,
-0.2293,
-0.3121,
-0.1585,
0.2177,
0.07957,
-0.4874,
0.07654,
-0.2785,
0.1849,
0.02236,
0.1381,
0.03553,
0.4418,
0.06102,
0.142,
0.1353,
-0.5714,
0.1333,
0.2725,
0.5826,
0.9326,
0.2508,
0.06088,
0.2635,
-0.4271,
-0.3966,
0.07004,
0.2032,
-0.496,
0.9744,
-0.2595,
0.2584,
0.1042,
0.1355,
-0.2131,
-0.5787,
-0.01778,
0.08492,
-0.1918,
-0.03904,
-0.1148,
0.03526,
0.05957,
-0.059,
-0.01435,
0.09784,
-0.5612,
-0.782,
0.2256,
-0.625,
-0.5354,
-0.9369,
0.1497,
0.03364,
-0.04456,
0.03364,
-0.4423,
0.1992,
-0.04281,
0.2131,
0.3759,
0.7044,
0.5003,
-0.05458,
0.3221,
-0.09563,
-0.2708,
-0.3064,
0.1466,
0.4132,
-0.0608,
-0.1664,
-0.09514,
-0.2832,
-0.558,
0.09392,
0.2254,
0.1359,
0.05499,
-0.6311,
-0.6397,
0.1256,
-1.0517,
-0.3033,
-0.4454,
-0.1795,
-0.2133,
0.0621,
-0.03078,
-0.1254,
-0.00539,
0.1898,
0.4618,
0.06958,
-0.2492,
-0.04893,
0.06062,
0.4917,
-0.272,
-0.1278,
0.239,
-0.07988,
0.1865,
0.08907,
0.1976,
-0.2253,
-0.4824,
-0.185,
-0.06822,
-0.2674,
0.4235,
-0.1757,
0.2702,
-0.3639,
0.1586,
-0.1945,
0.3663,
0.01004,
0.1431,
-0.3599,
-0.1169,
0.3084,
0.06735,
-0.4125,
0.1283,
-0.1776,
-0.2352,
-0.1013,
0.3814,
0.2081,
0.7512,
0.2031,
-0.04651,
-0.2415,
0.04828,
-0.07017,
0.2134,
0.2527,
0.0339,
-0.06693,
-0.00369,
-0.2561,
-0.03219,
-0.3318,
-0.07353,
0.3958,
0.223,
0.3762,
0.1926,
-0.03639,
0.06149,
0.4013,
0.5429,
0.669,
0.3283,
0.2052,
-0.1331,
0.06605,
0.2908,
0.1246,
0.2069,
-0.06458,
0.303,
0.06776,
-0.09219,
0.402,
-0.4643,
-0.05127,
0.05484,
0.07673,
0.341,
0.634,
-0.04434,
0.122,
0.07177,
0.4536,
0.05861,
0.2735,
0.2169,
0.4379,
0.4934,
-0.1681,
0.1702,
-0.4286,
0.3407,
-0.4907,
-0.2136,
0.424,
0.7164,
0.6975,
0.4873,
0.5275,
0.2233,
0.1821,
0.3149,
0.3629,
0.1137,
0.03646,
0.1406,
0.2627,
0.1578,
0.3892,
0.2798,
0.3005,
0.2162,
0.3009,
0.2256,
0.4091,
0.1987,
0.08265,
-0.1326,
